,datetime,open,high,low,close,volume,prc_change,group_id
0,2018-01-01 00:49:00,13548.0,13599.99,13545.3,13560.11,6.998959,,0
1,2018-01-01 00:50:00,13596.88,13690.87,13521.39,13535.0,16.235999,-0.001851754889893975,0
2,2018-01-01 00:51:00,13574.85,13598.99,13542.7,13581.56,2.898871,0.0034399704469891823,0
3,2018-01-01 00:52:00,13598.99,13603.76,13582.48,13598.99,12.245449,0.0012833577291562204,0
4,2018-01-01 00:53:00,13598.99,13598.99,13531.99,13548.2,8.703766,-0.003734836190040558,0
5,2018-01-01 00:54:00,13548.2,13584.65,13530.0,13530.0,7.822261,-0.0013433518843831704,0
6,2018-01-01 00:55:00,13530.0,13569.66,13529.98,13531.7,6.833715,0.00012564671101267244,0
7,2018-01-01 00:56:00,13531.7,13531.7,13499.98,13510.0,7.048491,-0.0016036418188402068,0
8,2018-01-01 00:57:00,13528.98,13528.98,13456.37,13462.49,6.664322,-0.0035166543301258235,0
9,2018-01-01 00:58:00,13462.49,13524.5,13452.56,13471.61,16.221532,0.0006774378291090066,1
10,2018-01-01 00:59:00,13522.98,13574.05,13471.62,13529.01,8.045008,0.0042608121820628675,1
11,2018-01-01 01:00:00,13528.99,13571.74,13527.9,13543.87,1.535737,0.0010983804432105337,1
12,2018-01-01 01:01:00,13570.0,13570.0,13521.99,13530.98,3.980699,-0.000951722070575145,1
13,2018-01-01 01:02:00,13521.99,13530.98,13481.82,13530.98,4.349511,0.0,1
14,2018-01-01 01:03:00,13530.98,13530.98,13486.53,13520.89,5.241385999999999,-0.0007456961727827505,1
15,2018-01-01 01:04:00,13520.89,13520.89,13481.82,13510.85,9.846013,-0.0007425546691082197,1
16,2018-01-01 01:05:00,13499.99,13520.78,13481.98,13510.85,2.643925,0.0,1
17,2018-01-01 01:06:00,13520.76,13520.76,13489.69,13500.98,1.154356,-0.0007305239862777091,1
18,2018-01-01 01:07:00,13490.09,13517.91,13465.0,13480.01,4.114008,-0.0015532205810244726,1
19,2018-01-01 01:08:00,13490.7,13490.7,13453.0,13453.0,3.856819,-0.002003707712383007,1
20,2018-01-01 01:09:00,13460.0,13479.0,13450.1,13450.1,9.797444,-0.00021556530141975117,1
21,2018-01-01 01:10:00,13452.55,13452.55,13402.28,13402.28,7.300546,-0.0035553639006401516,1
22,2018-01-01 01:11:00,13433.34,13469.99,13404.14,13469.99,7.623139,0.005052125459250156,2
23,2018-01-01 01:12:00,13436.01,13479.0,13436.01,13478.98,6.356779,0.0006674095526426616,2
24,2018-01-01 01:13:00,13478.98,13479.0,13445.63,13445.63,3.265493,-0.002474222826949868,2
25,2018-01-01 01:14:00,13445.63,13470.0,13426.9,13445.63,1.471678,0.0,2
26,2018-01-01 01:15:00,13469.99,13469.99,13446.69,13468.0,2.415631,0.001663737586115488,2
27,2018-01-01 01:16:00,13468.0,13469.99,13450.01,13469.99,3.005456,0.0001477576477575404,2
28,2018-01-01 01:17:00,13450.05,13517.78,13445.63,13492.09,12.527876,0.0016406842172860259,2
29,2018-01-01 01:18:00,13492.09,13530.98,13489.98,13492.14,5.19345,3.705875071924325e-06,2
30,2018-01-01 01:19:00,13516.41,13550.66,13500.19,13550.66,3.050559,0.0043373401106125975,2
31,2018-01-01 01:20:00,13550.85,13578.0,13540.05,13578.0,4.583715,0.0020176139022010098,3
32,2018-01-01 01:21:00,13579.98,13595.89,13541.36,13560.91,8.10443,-0.0012586537045220503,3
33,2018-01-01 01:22:00,13590.0,13592.71,13560.91,13562.65,3.749701,0.00012830997329826843,3
34,2018-01-01 01:23:00,13587.98,13589.0,13562.45,13586.0,7.148379,0.0017216399449959674,3
35,2018-01-01 01:24:00,13586.0,13586.0,13541.0,13541.2,17.304808,-0.003297512144854964,3
36,2018-01-01 01:25:00,13584.95,13584.95,13513.91,13568.86,6.73058,0.0020426550084187145,3
37,2018-01-01 01:26:00,13568.86,13585.0,13541.06,13568.27,1.796739,-4.348191373482191e-05,3
38,2018-01-01 01:27:00,13568.27,13584.98,13567.05,13575.0,5.132778,0.000496010176684214,3
39,2018-01-01 01:28:00,13579.03,13579.03,13568.34,13569.0,4.997652,-0.00044198895027625085,3
40,2018-01-01 01:29:00,13569.0,13569.0,13534.55,13560.0,2.120004,-0.0006632765863364698,3
41,2018-01-01 01:30:00,13559.99,13559.99,13557.98,13557.99,0.682956,-0.0001482300884956267,3
42,2018-01-01 01:31:00,13528.23,13557.99,13525.02,13557.98,4.728258,-7.375724573321918e-07,3
43,2018-01-01 01:32:00,13557.98,13557.98,13529.84,13529.84,5.515513,-0.002075530425623806,3
44,2018-01-01 01:33:00,13529.84,13550.68,13477.2,13477.2,10.090057,-0.003890659460865753,3
45,2018-01-01 01:34:00,13522.24,13522.24,13500.0,13500.14,2.234975,0.0017021339744158759,3
46,2018-01-01 01:35:00,13500.16,13522.1,13477.2,13520.0,3.676649,0.0014710958553023623,3
47,2018-01-01 01:36:00,13520.0,13521.0,13477.2,13520.03,4.867661,2.2189349113688195e-06,3
48,2018-01-01 01:37:00,13520.99,13520.99,13480.05,13519.79,2.525486,-1.775143990068173e-05,3
49,2018-01-01 01:38:00,13519.73,13520.99,13491.53,13519.97,5.415448,1.3313816264792777e-05,3
50,2018-01-01 01:39:00,13515.9,13520.3,13515.89,13515.89,10.370554,-0.00030177581754986527,3
51,2018-01-01 01:40:00,13520.3,13520.3,13500.0,13500.01,2.293994,-0.001174913379732967,3
52,2018-01-01 01:41:00,13500.01,13511.08,13450.98,13450.98,4.539772,-0.0036318491615933146,3
53,2018-01-01 01:42:00,13450.98,13451.0,13443.0,13443.0,6.841792,-0.0005932653234187457,3
54,2018-01-01 01:43:00,13443.0,13451.15,13430.0,13451.15,5.619996,0.0006062634828534197,4
55,2018-01-01 01:44:00,13451.15,13475.0,13430.0,13440.01,4.965294,-0.0008281819770056265,4
56,2018-01-01 01:45:00,13440.01,13440.01,13405.2,13405.2,8.335434,-0.0025900278348006678,4
57,2018-01-01 01:46:00,13405.2,13419.29,13401.13,13401.14,3.297682,-0.00030286754393826776,4
58,2018-01-01 01:47:00,13405.0,13405.0,13377.0,13380.6,16.251397,-0.0015327054265531492,4
59,2018-01-01 01:48:00,13401.09,13405.0,13380.62,13380.68,4.5904359999999995,5.978805135864462e-06,4
60,2018-01-01 01:49:00,13380.69,13380.73,13349.0,13370.0,12.252362,-0.0007981657135511799,4
61,2018-01-01 01:50:00,13380.0,13440.01,13380.0,13400.0,13.266325,0.002243829468960401,4
62,2018-01-01 01:51:00,13400.0,13400.0,13369.99,13380.0,3.932732,-0.0014925373134327957,4
63,2018-01-01 01:52:00,13369.99,13380.0,13343.03,13346.44,6.891834,-0.002508221225709928,4
64,2018-01-01 01:53:00,13343.03,13345.55,13320.01,13325.0,6.468037,-0.0016064208882669018,4
65,2018-01-01 01:54:00,13325.0,13325.02,13300.2,13300.21,11.28523,-0.0018604127579737728,4
66,2018-01-01 01:55:00,13302.01,13302.01,13219.98,13230.34,19.641559,-0.005253300511796399,5
67,2018-01-01 01:56:00,13230.34,13257.98,13200.81,13230.42,9.497591,6.0467077942494285e-06,5
68,2018-01-01 01:57:00,13230.42,13230.42,13186.0,13215.0,7.872177,-0.0011654958799494075,5
69,2018-01-01 01:58:00,13200.0,13215.0,13155.38,13202.0,15.537332,-0.0009837306091562414,5
70,2018-01-01 01:59:00,13201.97,13230.47,13181.09,13203.06,9.809182,8.029086502037153e-05,5
71,2018-01-01 02:00:00,13203.0,13281.17,13202.03,13280.28,11.204114,0.005848644177940621,5
72,2018-01-01 02:01:00,13280.28,13321.14,13280.27,13317.19,8.991743,0.0027793088699936686,5
73,2018-01-01 02:02:00,13317.19,13344.02,13317.19,13317.34,7.80419,1.126363744896608e-05,5
74,2018-01-01 02:03:00,13317.4,13346.44,13317.38,13345.0,9.757591,0.002076991351125601,5
75,2018-01-01 02:04:00,13345.0,13381.97,13345.0,13366.0,10.187717,0.001573623079805131,6
76,2018-01-01 02:05:00,13366.0,13400.0,13365.99,13400.0,5.439089,0.002543767768966143,6
77,2018-01-01 02:06:00,13399.33,13399.99,13350.02,13350.5,9.439316,-0.0036940298507462943,6
78,2018-01-01 02:07:00,13350.5,13365.78,13276.96,13277.01,10.796443,-0.005504662746713573,6
79,2018-01-01 02:08:00,13299.98,13329.1,13277.01,13300.0,7.04566,0.0017315645615993969,6
80,2018-01-01 02:09:00,13318.97,13320.0,13291.59,13320.0,3.977255,0.0015037593984963404,6
81,2018-01-01 02:10:00,13320.0,13389.0,13320.0,13352.45,6.386453,0.002436186186186351,6
82,2018-01-01 02:11:00,13352.48,13411.76,13350.69,13350.69,7.783803,-0.00013181101595594047,6
83,2018-01-01 02:12:00,13350.69,13370.01,13350.69,13351.38,2.49111,5.168272201649948e-05,6
84,2018-01-01 02:13:00,13370.0,13388.82,13352.0,13360.0,4.321399,0.0006456261450127343,6
85,2018-01-01 02:14:00,13379.0,13398.81,13360.02,13387.0,2.916587,0.0020209580838324026,6
86,2018-01-01 02:15:00,13387.0,13388.0,13350.0,13364.77,3.327033,-0.0016605662209605576,6
87,2018-01-01 02:16:00,13364.76,13364.76,13343.01,13343.03,4.518965,-0.0016266647312299654,6
88,2018-01-01 02:17:00,13343.01,13343.03,13300.0,13341.96,4.321569,-8.019168060036108e-05,6
89,2018-01-01 02:18:00,13340.95,13340.95,13269.0,13269.0,7.190243,-0.0054684619051472705,6
90,2018-01-01 02:19:00,13290.0,13290.0,13228.02,13287.45,6.783491,0.001390458964503738,6
91,2018-01-01 02:20:00,13286.99,13286.99,13228.03,13256.44,4.622008,-0.0023337811242939432,6
92,2018-01-01 02:21:00,13256.44,13275.8,13251.0,13272.41,3.688822,0.0012046974904271757,7
93,2018-01-01 02:22:00,13272.41,13321.06,13251.02,13302.0,11.77721,0.0022294368543467336,7
94,2018-01-01 02:23:00,13302.0,13330.37,13301.14,13330.0,5.948804,0.0021049466245677273,7
95,2018-01-01 02:24:00,13320.0,13330.0,13291.03,13301.65,8.603192,-0.002126781695423907,7
96,2018-01-01 02:25:00,13301.65,13330.0,13291.07,13302.13,7.979609,3.6085748760461556e-05,7
97,2018-01-01 02:26:00,13329.98,13330.0,13300.0,13308.0,4.768194,0.0004412827118664975,7
98,2018-01-01 02:27:00,13308.0,13323.97,13290.0,13307.96,4.3652370000000005,-3.0057108506564845e-06,7
99,2018-01-01 02:28:00,13290.89,13323.97,13290.0,13290.0,6.778207,-0.001349568228338427,7
100,2018-01-01 02:29:00,13305.99,13305.99,13225.0,13225.0,10.513455,-0.004890895410082807,7
101,2018-01-01 02:30:00,13247.8,13247.84,13200.0,13208.0,9.935304,-0.0012854442344045758,7
102,2018-01-01 02:31:00,13208.0,13297.05,13208.0,13294.95,4.2365889999999995,0.0065831314354936055,7
103,2018-01-01 02:32:00,13256.75,13287.24,13255.04,13268.92,3.3440369999999997,-0.00195788626508564,7
104,2018-01-01 02:33:00,13268.92,13349.99,13202.03,13349.94,19.956916,0.006105998076708641,7
105,2018-01-01 02:34:00,13311.54,13339.99,13280.0,13288.0,3.2763880000000003,-0.004639721227211568,8
106,2018-01-01 02:35:00,13300.0,13340.0,13288.02,13294.55,17.094187,0.0004929259482238102,8
107,2018-01-01 02:36:00,13294.0,13304.98,13267.59,13295.07,9.536999,3.911377218490664e-05,8
108,2018-01-01 02:37:00,13273.0,13273.0,13210.0,13242.84,7.667193,-0.00392852388140863,8
109,2018-01-01 02:38:00,13242.21,13242.21,13220.92,13225.73,1.892914,-0.001292018932494865,8
110,2018-01-01 02:39:00,13222.36,13225.72,13211.72,13220.0,4.892845,-0.00043324640681452475,8
111,2018-01-01 02:40:00,13225.22,13245.2,13220.0,13225.2,4.5764759999999995,0.0003933434190621643,8
112,2018-01-01 02:41:00,13225.2,13245.19,13225.2,13226.1,1.367664,6.805190091641045e-05,8
113,2018-01-01 02:42:00,13225.22,13245.0,13225.22,13241.0,1.807556,0.0011265603617089948,8
114,2018-01-01 02:43:00,13241.0,13280.35,13241.0,13280.35,3.963912,0.002971829922211233,8
115,2018-01-01 02:44:00,13280.36,13340.0,13260.17,13321.08,18.170523,0.0030669372418647978,8
116,2018-01-01 02:45:00,13338.97,13345.99,13320.0,13345.99,14.710404,0.001869968501052366,8
117,2018-01-01 02:46:00,13345.99,13389.0,13338.97,13360.0,16.665043999999998,0.0010497535214697429,8
118,2018-01-01 02:47:00,13359.99,13381.0,13334.89,13381.0,6.0685009999999995,0.0015718562874251774,9
119,2018-01-01 02:48:00,13354.03,13381.0,13354.03,13366.99,1.435067,-0.0010470069501532508,9
120,2018-01-01 02:49:00,13366.99,13368.75,13347.0,13365.99,4.276401,-7.481115793461779e-05,9
121,2018-01-01 02:50:00,13365.99,13418.43,13365.99,13396.07,6.881497,0.0022504879922848886,9
122,2018-01-01 02:51:00,13396.07,13418.41,13347.14,13370.01,5.311164,-0.0019453466576391243,9
123,2018-01-01 02:52:00,13379.99,13379.99,13301.79,13344.82,5.428841,-0.0018840674015950798,9
124,2018-01-01 02:53:00,13344.82,13357.92,13300.0,13300.0,12.546052,-0.003358606560448174,9
125,2018-01-01 02:54:00,13297.55,13325.0,13260.09,13323.02,8.203401,0.0017308270676692494,9
126,2018-01-01 02:55:00,13323.02,13323.07,13275.44,13318.96,13.643292,-0.0003047357130742112,9
127,2018-01-01 02:56:00,13299.95,13306.38,13275.0,13275.0,2.633178,-0.003300558001525622,9
128,2018-01-01 02:57:00,13281.41,13281.42,13261.01,13281.39,3.260161,0.0004813559322034422,9
129,2018-01-01 02:58:00,13281.42,13329.42,13280.01,13305.33,7.848859,0.0018025221757662635,9
130,2018-01-01 02:59:00,13358.0,13358.0,13306.02,13330.18,4.704698,0.0018676725793347337,9
131,2018-01-01 03:00:00,13330.26,13358.0,13330.21,13331.03,6.0389669999999995,6.376508044159124e-05,9
132,2018-01-01 03:01:00,13341.65,13374.99,13341.65,13349.96,10.574272,0.0014199953041886815,9
133,2018-01-01 03:02:00,13349.93,13349.93,13295.94,13301.0,5.293972,-0.003667426718881539,9
134,2018-01-01 03:03:00,13319.85,13319.85,13300.0,13318.86,6.578128,0.0013427561837455748,9
135,2018-01-01 03:04:00,13318.86,13318.86,13293.0,13293.01,2.786061,-0.0019408568000565118,9
136,2018-01-01 03:05:00,13293.01,13319.85,13290.0,13318.86,2.261841,0.0019446310504542819,9
137,2018-01-01 03:06:00,13318.86,13319.7,13295.22,13295.4,5.214477,-0.001761412012739938,9
138,2018-01-01 03:07:00,13295.4,13350.0,13295.22,13334.24,2.018668,0.0029213111301653605,9
139,2018-01-01 03:08:00,13334.24,13343.53,13302.25,13343.53,2.9118429999999997,0.0006967026242217234,9
140,2018-01-01 03:09:00,13341.63,13369.99,13320.0,13350.0,9.759501,0.00048487918864048574,9
141,2018-01-01 03:10:00,13352.0,13369.87,13346.75,13368.79,5.666764,0.0014074906367040896,9
142,2018-01-01 03:11:00,13367.84,13370.0,13352.01,13370.0,5.749666,9.050931310894406e-05,9
143,2018-01-01 03:12:00,13370.0,13380.0,13370.0,13380.0,0.924928,0.0007479431563202077,9
144,2018-01-01 03:13:00,13380.0,13450.0,13380.0,13449.76,20.011315,0.005213751868460514,9
145,2018-01-01 03:14:00,13432.55,13450.76,13420.02,13444.99,3.229111,-0.0003546531685324483,10
146,2018-01-01 03:15:00,13440.0,13450.76,13440.0,13450.75,10.717155,0.00042841236772961366,10
147,2018-01-01 03:16:00,13450.75,13500.0,13450.01,13455.0,12.654193,0.0003159675111052973,10
148,2018-01-01 03:17:00,13455.0,13530.0,13455.0,13528.31,15.472151,0.0054485321441841705,10
149,2018-01-01 03:18:00,13528.31,13534.96,13474.9,13474.9,10.358633,-0.003948017158092898,10
150,2018-01-01 03:19:00,13474.9,13474.92,13450.03,13458.07,3.648979,-0.001248988860770739,10
151,2018-01-01 03:20:00,13468.0,13483.71,13468.0,13483.7,4.679865,0.0019044335480495889,10
152,2018-01-01 03:21:00,13483.69,13500.0,13475.0,13490.0,3.047622,0.0004672308046009821,10
153,2018-01-01 03:22:00,13490.0,13509.97,13475.01,13505.0,8.426283999999999,0.0011119347664936274,10
154,2018-01-01 03:23:00,13500.0,13509.98,13490.01,13505.0,5.480090000000001,0.0,10
155,2018-01-01 03:24:00,13509.97,13534.9,13505.0,13510.0,3.183198,0.0003702332469455172,10
156,2018-01-01 03:25:00,13540.75,13595.88,13510.11,13541.88,5.453601,0.0023597335307179446,10
157,2018-01-01 03:26:00,13541.84,13611.27,13541.84,13559.0,7.82047,0.001264226237420507,10
158,2018-01-01 03:27:00,13559.0,13599.99,13544.24,13544.24,12.875089,-0.001088575853676499,10
159,2018-01-01 03:28:00,13550.0,13590.98,13544.24,13560.95,6.460003,0.001233734783199436,10
160,2018-01-01 03:29:00,13560.95,13588.67,13560.95,13562.37,1.995973,0.00010471242796405988,10
161,2018-01-01 03:30:00,13562.37,13588.65,13560.94,13568.92,7.746324,0.0004829539379915815,10
162,2018-01-01 03:31:00,13560.94,13568.93,13500.0,13529.99,14.057933,-0.002869056638258649,10
163,2018-01-01 03:32:00,13546.81,13579.99,13529.99,13579.98,4.0941730000000005,0.003694755132856775,10
164,2018-01-01 03:33:00,13579.98,13600.02,13565.01,13600.01,10.900057,0.0014749653534100737,11
165,2018-01-01 03:34:00,13600.01,13611.01,13567.14,13589.98,8.213691,-0.0007374994577210581,11
166,2018-01-01 03:35:00,13589.95,13594.96,13568.28,13587.99,1.781118,-0.0001464314149101087,11
167,2018-01-01 03:36:00,13588.0,13594.0,13547.33,13547.33,9.936588,-0.002992348390012056,11
168,2018-01-01 03:37:00,13547.33,13549.99,13520.0,13520.0,8.270661,-0.0020173716887386117,11
169,2018-01-01 03:38:00,13519.98,13519.98,13400.0,13488.66,14.463002,-0.0023180473372781396,11
170,2018-01-01 03:39:00,13481.78,13481.78,13435.09,13445.2,5.604418,-0.003221965710455965,11
171,2018-01-01 03:40:00,13473.91,13478.96,13446.79,13467.31,4.792411,0.0016444530390027357,12
172,2018-01-01 03:41:00,13478.0,13525.0,13467.31,13525.0,4.916387,0.004283706248686681,12
173,2018-01-01 03:42:00,13496.05,13525.0,13496.05,13524.98,2.954263,-1.4787430684393144e-06,12
174,2018-01-01 03:43:00,13511.0,13529.42,13510.0,13511.01,0.8664350000000001,-0.0010329035606706505,12
175,2018-01-01 03:44:00,13511.01,13529.42,13500.0,13500.0,7.021845,-0.00081489096670051,12
176,2018-01-01 03:45:00,13510.0,13510.0,13465.9,13507.0,9.789844,0.0005185185185185848,12
177,2018-01-01 03:46:00,13506.99,13506.99,13467.91,13470.08,4.346496,-0.0027333974975938258,12
178,2018-01-01 03:47:00,13470.08,13500.0,13470.0,13485.08,6.448358,0.0011135791324179412,12
179,2018-01-01 03:48:00,13489.98,13498.99,13489.98,13490.01,11.151853,0.0003655892289848861,12
180,2018-01-01 03:49:00,13490.01,13498.99,13470.03,13489.96,10.668493,-3.706446474183167e-06,12
181,2018-01-01 03:50:00,13475.01,13489.97,13470.07,13470.08,10.468662,-0.0014736885802477673,12
182,2018-01-01 03:51:00,13470.07,13470.08,13444.1,13446.0,12.455362,-0.0017876657005748697,12
183,2018-01-01 03:52:00,13445.01,13446.0,13400.31,13439.99,7.914444,-0.0004469730774951941,12
184,2018-01-01 03:53:00,13439.94,13449.47,13400.04,13449.47,8.872842,0.0007053576676767648,12
185,2018-01-01 03:54:00,13426.0,13449.47,13405.66,13435.98,5.78665,-0.0010030135016472208,12
186,2018-01-01 03:55:00,13411.35,13435.98,13410.02,13410.02,5.230354,-0.0019321255315949415,12
187,2018-01-01 03:56:00,13410.02,13435.94,13410.02,13435.89,5.300907,0.0019291544680768435,12
188,2018-01-01 03:57:00,13415.08,13435.94,13410.05,13410.09,3.440769,-0.0019202300703562436,12
189,2018-01-01 03:58:00,13434.99,13435.94,13410.02,13410.03,3.780324,-4.4742429021749075e-06,12
190,2018-01-01 03:59:00,13420.01,13438.65,13410.03,13410.03,7.519546,0.0,12
191,2018-01-01 04:00:00,13434.98,13470.0,13410.05,13469.94,18.762808,0.0044675515267302846,12
192,2018-01-01 04:01:00,13436.0,13469.96,13436.0,13469.96,6.67232,1.4847876084189693e-06,12
193,2018-01-01 04:02:00,13469.96,13483.07,13446.0,13454.0,4.918426,-0.0011848587523644039,12
194,2018-01-01 04:03:00,13454.0,13477.48,13454.0,13455.05,3.410017,7.804370447450637e-05,12
195,2018-01-01 04:04:00,13455.05,13465.0,13426.95,13426.95,8.024658,-0.0020884351971934834,12
196,2018-01-01 04:05:00,13447.73,13455.04,13423.2,13424.79,2.6246810000000003,-0.0001608704880855516,12
197,2018-01-01 04:06:00,13424.79,13455.05,13414.34,13431.45,4.274643,0.0004960971456535734,12
198,2018-01-01 04:07:00,13431.43,13431.45,13408.59,13431.42,2.542896,-2.2335637627213245e-06,12
199,2018-01-01 04:08:00,13408.64,13430.0,13377.03,13408.99,8.302596,-0.0016699649031897135,12
200,2018-01-01 04:09:00,13398.0,13400.0,13370.0,13400.0,2.6983,-0.0006704457233542849,12
201,2018-01-01 04:10:00,13399.99,13427.48,13363.0,13363.0,6.266098,-0.0027611940298507553,12
202,2018-01-01 04:11:00,13363.0,13389.99,13338.84,13338.84,7.414428,-0.0018079772506173208,13
203,2018-01-01 04:12:00,13338.84,13379.89,13322.15,13353.18,10.125518,0.0010750560018712996,13
204,2018-01-01 04:13:00,13339.11,13379.89,13339.11,13378.38,4.568678,0.0018871909163209466,13
205,2018-01-01 04:14:00,13378.38,13379.89,13351.71,13351.71,4.153566,-0.001993514909876981,13
206,2018-01-01 04:15:00,13354.99,13354.99,13323.91,13329.0,12.199116,-0.0017009057266821337,13
207,2018-01-01 04:16:00,13329.0,13330.0,13323.55,13330.0,11.493222,7.50243829243935e-05,13
208,2018-01-01 04:17:00,13330.0,13389.98,13328.9,13335.05,9.001071,0.0003788447111776616,13
209,2018-01-01 04:18:00,13335.72,13337.0,13330.03,13330.04,2.565853,-0.00037570162841527033,13
210,2018-01-01 04:19:00,13337.0,13337.0,13330.03,13330.05,1.215308,7.501852956615096e-07,13
211,2018-01-01 04:20:00,13336.98,13382.58,13331.0,13341.48,2.898377,0.0008574611498082252,13
212,2018-01-01 04:21:00,13352.3,13374.88,13332.28,13358.3,1.105522,0.0012607296941569146,13
213,2018-01-01 04:22:00,13355.45,13375.0,13342.88,13365.54,3.721286,0.0005419851328389846,13
214,2018-01-01 04:23:00,13374.64,13389.99,13365.0,13389.97,4.40772,0.0018278348648836928,13
215,2018-01-01 04:24:00,13389.99,13410.0,13389.96,13408.99,5.477337,0.001420466214636873,13
216,2018-01-01 04:25:00,13408.99,13431.43,13391.31,13428.31,2.834609,0.0014408244021362204,13
217,2018-01-01 04:26:00,13428.31,13449.89,13422.3,13435.0,4.396513,0.0004982011883849502,13
218,2018-01-01 04:27:00,13435.0,13439.99,13422.0,13430.0,1.847546,-0.00037216226274661146,13
219,2018-01-01 04:28:00,13430.0,13448.0,13423.04,13432.46,2.451016,0.000183172002978349,13
220,2018-01-01 04:29:00,13447.99,13448.0,13400.0,13430.0,4.948641,-0.0001831384571403527,13
221,2018-01-01 04:30:00,13429.99,13447.97,13401.94,13447.97,2.868949,0.0013380491437080533,13
222,2018-01-01 04:31:00,13447.95,13450.0,13447.95,13449.77,4.100592,0.00013384919805758955,13
223,2018-01-01 04:32:00,13449.77,13460.9,13448.88,13450.0,9.069178,1.7100664174929392e-05,13
224,2018-01-01 04:33:00,13450.0,13459.95,13419.6,13419.6,3.872025,-0.00226022304832707,13
225,2018-01-01 04:34:00,13408.7,13458.99,13407.99,13445.35,4.173764,0.0019188351366656864,13
226,2018-01-01 04:35:00,13446.25,13457.88,13422.16,13457.8,4.526355,0.0009259706887509989,13
227,2018-01-01 04:36:00,13457.8,13472.15,13442.22,13470.18,2.328621,0.0009199126157322102,13
228,2018-01-01 04:37:00,13470.0,13473.05,13462.0,13462.99,3.199092,-0.0005337716348260413,14
229,2018-01-01 04:38:00,13462.99,13477.0,13452.1,13461.99,1.138162,-7.427770502688169e-05,14
230,2018-01-01 04:39:00,13461.99,13474.0,13440.0,13462.0,5.177868,7.428322261748832e-07,14
231,2018-01-01 04:40:00,13474.0,13479.06,13474.0,13479.06,1.521795,0.0012672708364285246,14
232,2018-01-01 04:41:00,13479.06,13500.0,13479.06,13500.0,5.000825,0.0015535207944767926,14
233,2018-01-01 04:42:00,13487.27,13528.0,13487.27,13511.0,9.819134,0.0008148148148148238,14
234,2018-01-01 04:43:00,13517.0,13550.0,13516.99,13547.17,7.300652,0.002677077936496186,14
235,2018-01-01 04:44:00,13549.94,13550.0,13500.0,13507.41,4.846596,-0.002934930321240592,14
236,2018-01-01 04:45:00,13507.41,13552.54,13507.41,13550.0,4.654027,0.0031530841219744588,14
237,2018-01-01 04:46:00,13550.0,13568.24,13530.96,13560.0,8.384188,0.0007380073800737907,14
238,2018-01-01 04:47:00,13560.0,13584.94,13550.0,13579.61,3.471224,0.001446165191740345,14
239,2018-01-01 04:48:00,13584.94,13588.99,13508.38,13569.94,10.719213,-0.0007120970337145538,14
240,2018-01-01 04:49:00,13564.66,13564.66,13480.01,13499.99,6.575261,-0.005154775923843502,14
241,2018-01-01 04:50:00,13499.99,13521.89,13465.41,13519.96,2.6311419999999996,0.0014792603550075611,14
242,2018-01-01 04:51:00,13501.88,13520.98,13499.99,13499.99,2.394964,-0.0014770753759626443,14
243,2018-01-01 04:52:00,13517.89,13519.99,13500.02,13505.0,3.324903,0.000371111386008538,14
244,2018-01-01 04:53:00,13519.98,13532.23,13500.0,13532.22,4.137398,0.0020155497963716407,14
245,2018-01-01 04:54:00,13532.23,13578.93,13504.25,13578.0,4.948125,0.0033830369296390383,14
246,2018-01-01 04:55:00,13575.76,13584.0,13532.3,13560.02,3.1626399999999997,-0.0013242009132419241,14
247,2018-01-01 04:56:00,13560.0,13572.74,13560.0,13572.74,5.922736,0.000938051713788024,14
248,2018-01-01 04:57:00,13565.01,13583.29,13532.42,13571.99,8.236142000000001,-5.525781824455844e-05,14
249,2018-01-01 04:58:00,13571.99,13600.0,13532.57,13594.0,20.599962,0.0016217223855896634,14
250,2018-01-01 04:59:00,13600.0,13623.29,13572.13,13601.01,17.379026,0.0005156686773577501,14
